id,idade,renda,nota,cidade_Belo Horizonte,cidade_Desconhecido,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,categoria_A,categoria_B,feedback_Bom,feedback_Desconhecido,feedback_Regular,feedback_Ruim
1850,69.0,12359.63,0.8,False,False,False,False,True,False,True,True,False,False,False
1851,28.0,5488.61,6.8,False,False,False,False,True,True,False,False,False,False,True
1852,21.0,3890.67,9.6,False,False,True,False,False,False,True,True,False,False,False
1853,17.0,11882.79,5.5,True,False,False,False,False,False,True,True,False,False,False
1854,114.0,20368.03,-4.5,False,False,True,False,False,True,False,False,False,False,True
1855,46.0,3547.1,8.3,False,False,True,False,False,True,False,False,False,True,False
1856,56.0,9649.61,2.8,False,False,True,False,False,True,False,False,False,False,True
1857,16.0,2251.62,3.0,False,False,False,True,False,False,True,False,False,False,True
1858,31.0,4808.98,2.9,False,False,False,False,True,True,False,True,False,False,False
1859,52.0,11868.51,1.8,False,False,True,False,False,True,False,True,False,False,False
1860,31.0,4566.2,2.8,False,False,False,True,False,True,False,True,False,False,False
1861,21.0,5813.84,7.2,False,False,True,False,False,True,False,False,False,True,False
1862,41.0,11359.18,7.6,False,False,True,False,False,True,False,True,False,False,False
1863,70.0,4258.44,9.7,False,False,False,True,False,False,True,False,False,True,False
1864,55.0,5880.03,4.2,False,False,True,False,False,False,True,True,False,False,False
1865,62.0,7019.09,9.1,True,False,False,False,False,True,False,False,False,False,True
1866,39.0,8953.05,1.8,False,False,False,True,False,False,True,False,False,False,True
1867,17.0,9563.97,4.7,True,False,False,False,False,False,True,True,False,False,False
1868,47.0,3900.67,6.9,False,False,False,True,False,False,True,False,False,True,False
1869,40.0,3388.47,2.2,False,False,True,False,False,False,True,False,False,True,False
1870,54.0,3971.66,8.1,True,False,False,False,False,True,False,False,False,False,True
1871,48.0,7698.42,9.8,False,False,True,False,False,True,False,True,False,False,False
1872,68.0,7200.74,0.2,False,False,True,False,False,True,False,True,False,False,False
1873,35.0,9636.6,0.9,True,False,False,False,False,True,False,False,False,False,True
1874,26.0,1962.73,2.2,False,False,True,False,False,False,True,False,False,False,True
1875,60.0,7583.43,8.1,False,False,False,False,True,True,False,True,False,False,False
1876,37.0,12868.71,9.1,True,False,False,False,False,True,False,False,False,False,True
1877,54.0,3575.48,3.0,True,False,False,False,False,False,True,False,False,True,False
1878,17.0,10952.37,3.1,False,False,False,False,True,True,False,True,False,False,False
1879,38.0,7200.74,3.2,False,False,False,True,False,True,False,False,False,True,False
1880,17.0,5740.63,7.0,False,False,True,False,False,False,True,True,False,False,False
1881,60.0,11014.45,7.3,True,False,False,False,False,True,False,True,False,False,False
1882,65.0,9978.77,0.0,False,False,True,False,False,False,True,True,False,False,False
1883,28.0,4053.5,9.5,True,False,False,False,False,False,True,False,False,True,False
1884,61.0,9019.72,8.1,True,False,False,False,False,True,False,True,False,False,False
1885,45.0,7628.05,6.4,False,False,True,False,False,False,True,True,False,False,False
1886,27.0,10874.96,1.6,False,False,False,True,False,False,True,False,False,True,False
1887,27.0,7257.69,6.3,False,False,True,False,False,False,True,False,False,True,False
1888,41.0,8123.28,6.1,False,False,False,False,True,False,True,False,False,True,False
1889,46.0,8880.01,7.0,True,False,False,False,False,False,True,True,False,False,False
1890,57.0,9951.11,1.5,False,False,True,False,False,True,False,False,False,True,False
1891,45.0,11544.06,4.0,False,False,False,True,False,False,True,True,False,False,False
1892,47.0,7891.64,2.8,False,False,False,False,True,False,True,False,False,True,False
1893,37.0,4567.36,6.6,True,False,False,False,False,False,True,True,False,False,False
1894,38.0,10600.87,3.1,True,False,False,False,False,False,True,False,True,False,False
1895,27.0,7088.21,1.3,True,False,False,False,False,True,False,True,False,False,False
1896,57.0,5301.77,3.1,False,False,False,False,True,True,False,True,False,False,False
1897,38.0,4706.95,2.9,False,False,True,False,False,True,False,True,False,False,False
1898,34.0,9105.41,6.5,False,False,False,True,False,True,False,False,False,True,False
1899,53.0,3571.97,2.4,False,False,True,False,False,False,True,True,False,False,False
1900,51.0,6051.45,4.7,False,False,False,True,False,False,True,False,False,True,False
1901,27.0,10386.73,1.7,True,False,False,False,False,False,True,False,False,False,True
1902,39.0,9510.5,6.0,False,True,False,False,False,False,True,False,False,True,False
1903,49.0,9174.01,6.3,False,False,False,True,False,True,False,True,False,False,False
1904,34.0,1572.07,6.2,False,False,False,False,True,False,True,True,False,False,False
1905,51.0,8076.58,7.5,False,False,True,False,False,False,True,False,False,True,False
1906,61.0,10537.25,1.0,True,False,False,False,False,True,False,False,False,True,False
1907,39.0,11257.69,5.0,False,False,False,False,True,True,False,False,True,False,False
1908,31.0,8277.71,9.6,False,False,False,False,True,False,True,False,False,True,False
1909,34.0,10785.73,1.2,False,False,True,False,False,False,True,False,False,True,False
1910,37.0,4515.31,1.9,False,False,True,False,False,True,False,True,False,False,False
1911,57.0,8041.68,4.1,False,False,False,True,False,True,False,False,False,False,True
1912,41.0,4969.31,8.1,True,False,False,False,False,True,False,True,False,False,False
1913,43.0,6576.28,6.3,False,False,False,True,False,False,True,False,False,True,False
1914,54.0,9539.99,5.0,False,False,False,True,False,True,False,True,False,False,False
1915,25.0,5524.21,7.5,False,False,False,True,False,False,True,True,False,False,False
1916,37.0,5505.91,3.9,True,False,False,False,False,True,False,False,False,True,False
1917,39.0,3143.71,6.2,False,False,False,True,False,True,False,False,False,False,True
1918,28.0,3468.58,7.7,True,False,False,False,False,True,False,True,False,False,False
1919,45.0,7903.67,4.4,False,False,True,False,False,False,True,True,False,False,False
1920,42.0,5944.07,8.3,False,False,True,False,False,True,False,False,False,True,False
1921,40.0,6162.27,3.7,False,False,False,False,True,True,False,False,False,False,True
1922,41.0,9166.08,1.1,False,False,True,False,False,True,False,True,False,False,False
1923,62.0,7162.05,7.3,True,False,False,False,False,True,False,True,False,False,False
1924,64.0,4014.05,4.9,False,False,False,False,True,True,False,True,False,False,False
1925,40.0,6187.28,8.4,False,False,True,False,False,False,True,False,True,False,False
1926,22.0,8221.1,2.2,False,False,True,False,False,False,True,False,False,True,False
1927,25.0,10567.16,8.0,False,False,False,False,True,True,False,False,False,False,True
1928,28.0,9703.98,7.2,False,False,False,True,False,False,True,True,False,False,False
1929,39.0,11060.21,4.2,False,False,False,True,False,True,False,False,False,True,False
1930,62.0,7144.33,9.7,True,False,False,False,False,True,False,False,False,False,True
1931,18.0,8190.0,6.9,False,False,False,True,False,True,False,False,False,False,True
1932,43.0,11095.2,6.6,False,False,False,True,False,True,False,False,False,True,False
1933,48.0,2876.81,3.0,False,False,False,False,True,True,False,False,False,False,True
1934,29.0,5273.88,8.7,False,False,True,False,False,True,False,False,False,True,False
1935,23.0,12933.45,4.7,False,False,False,True,False,False,True,True,False,False,False
1936,33.0,4818.2,8.4,False,False,True,False,False,False,True,False,False,True,False
1937,16.0,5778.74,5.9,True,False,False,False,False,True,False,True,False,False,False
1938,28.0,11101.48,2.8,False,False,False,False,True,True,False,False,False,True,False
1939,26.0,5275.1,8.7,False,False,False,True,False,False,True,False,False,False,True
1940,43.0,1414.99,4.3,False,False,False,True,False,True,False,True,False,False,False
1941,53.0,7078.55,4.1,False,False,False,False,True,True,False,False,False,True,False
1942,28.0,6215.94,5.9,False,False,False,False,True,False,True,False,False,False,True
1943,24.0,10113.11,7.1,False,False,False,False,True,True,False,False,False,True,False
1944,33.0,9352.73,9.2,False,False,False,True,False,False,True,False,False,False,True
1945,48.0,11238.89,5.2,False,False,False,False,True,True,False,False,False,False,True
1946,31.0,3134.54,4.3,False,False,False,True,False,True,False,False,False,False,True
1947,59.0,9610.2,7.6,False,False,False,True,False,True,False,False,False,True,False
1948,26.0,1775.21,9.6,False,False,False,True,False,False,True,False,False,False,True
1949,26.0,11662.67,3.7,True,False,False,False,False,False,True,False,False,False,True
1950,43.0,10199.33,2.9,False,False,False,True,False,False,True,True,False,False,False
1951,30.0,4590.8,8.2,False,False,False,True,False,False,True,True,False,False,False
1952,62.0,11325.63,9.1,False,False,True,False,False,False,True,False,False,True,False
1953,66.0,12679.01,4.7,False,False,False,True,False,False,True,False,False,False,True
1954,35.0,1947.54,3.7,False,False,False,True,False,True,False,False,False,True,False
1955,67.0,11113.72,2.9,False,False,False,False,True,False,True,False,False,False,True
1956,64.0,8586.57,2.7,True,False,False,False,False,True,False,True,False,False,False
1957,66.0,10600.69,8.3,False,False,True,False,False,False,True,False,False,True,False
1958,40.0,8164.87,4.8,False,False,False,False,True,True,False,False,False,True,False
1959,22.0,12189.67,4.0,False,False,True,False,False,True,False,False,False,False,True
1960,40.0,4978.37,5.7,False,False,False,False,True,True,False,True,False,False,False
1961,55.0,11515.85,3.2,True,False,False,False,False,False,True,False,False,True,False
1962,63.0,9548.51,2.5,False,False,False,True,False,False,True,True,False,False,False
1963,52.0,4759.71,2.3,False,False,True,False,False,False,True,False,False,True,False
1964,42.0,5628.29,3.7,False,False,False,False,True,False,True,True,False,False,False
1965,65.0,3948.94,4.4,True,False,False,False,False,False,True,False,False,False,True
1966,22.0,10231.66,3.7,True,False,False,False,False,True,False,False,False,True,False
1967,67.0,10664.65,9.8,False,False,False,False,True,True,False,False,False,False,True
1968,22.0,4889.73,6.9,False,False,False,False,True,False,True,False,False,True,False
1969,22.0,7200.74,2.5,False,False,False,False,True,False,True,True,False,False,False
1970,35.0,5676.08,4.8,False,False,False,False,True,False,True,False,False,True,False
1971,52.0,4639.41,4.9,False,False,True,False,False,True,False,False,False,False,True
1972,19.0,8828.03,4.6,False,False,False,False,True,True,False,False,False,False,True
1973,17.0,1957.0,8.0,False,False,True,False,False,False,True,False,False,True,False
1974,43.0,6729.22,6.3,False,False,True,False,False,True,False,False,False,True,False
1975,43.0,6669.22,1.5,True,False,False,False,False,True,False,False,False,True,False
1976,28.0,3417.48,10.0,True,False,False,False,False,False,True,False,False,False,True
1977,56.0,12956.01,3.2,True,False,False,False,False,True,False,False,False,True,False
1978,42.0,7353.57,6.3,True,False,False,False,False,False,True,False,False,False,True
1979,68.0,5127.54,0.1,False,False,True,False,False,False,True,True,False,False,False
1980,50.0,11562.49,7.6,False,False,False,False,True,True,False,False,False,True,False
1981,59.0,10674.27,8.9,True,False,False,False,False,True,False,True,False,False,False
1982,29.0,7522.44,6.0,True,False,False,False,False,True,False,True,False,False,False
1983,103.0,48252.99,-3.5,False,False,True,False,False,False,True,True,False,False,False
1984,60.0,10023.46,7.9,False,False,False,False,True,True,False,False,False,True,False
1985,41.0,3056.56,8.8,False,False,True,False,False,False,True,False,False,True,False
1986,66.0,3774.85,7.7,False,False,False,True,False,False,True,False,False,False,True
1987,38.0,6348.17,5.3,True,False,False,False,False,False,True,False,False,False,True
1988,41.0,10525.99,4.4,False,False,False,True,False,False,True,False,False,True,False
1989,66.0,5538.34,2.1,False,False,True,False,False,False,True,True,False,False,False
1990,50.0,9363.7,0.8,True,False,False,False,False,False,True,False,False,True,False
1991,40.0,3984.96,3.8,True,False,False,False,False,True,False,True,False,False,False
1992,23.0,12104.94,2.6,False,False,False,True,False,True,False,False,False,True,False
1993,62.0,9884.91,0.5,True,False,False,False,False,False,True,False,False,False,True
1994,68.0,11288.69,6.7,False,False,True,False,False,True,False,False,False,False,True
1995,23.0,12404.05,3.4,False,False,False,False,True,False,True,False,False,False,True
1996,53.0,6675.16,4.7,True,False,False,False,False,True,False,False,False,False,True
1997,39.0,10691.17,1.2,False,False,True,False,False,True,False,False,False,False,True
1998,38.0,5723.53,2.5,False,False,False,False,True,True,False,True,False,False,False
1999,32.0,3129.71,3.7,False,False,False,True,False,True,False,False,False,True,False
2000,42.0,11621.79,1.5,False,False,False,False,True,False,True,False,False,False,True
